audio_path,sentence,lang
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000424_orig.wav,아버지! 아니 돌아가셨습니까?,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_32401652.mp3,Третий вывод: мы должны признать роль и права молодежи.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000402_speed105.wav,"첫 번에 삼십전, 둘째 번에 오십전 –",ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000416_speed105.wav,그리고 누가 딴사람이 이서방이라고 거짓말을 하지 않는가 하는 불안이 든다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_36993454.mp3,"Дочь больна, и этот враждебный тон.",ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_19591912.mp3,Сегодня ведь воскресенье.,ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_23150551.mp3,"Я думал Вы сегодня утром были настоящая, но я ошибся.",ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_19126450.mp3,"Наконец, значительное развитие получил в этот период и военный космос.",ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_25769159.mp3,Боливарианская Республика Венесуэла не является участником этого договора.,ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_39770532.mp3,"Хотелось бы подчеркнуть, что мы все находимся в одной лодке.",ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000076_speed095.wav,그의 마음은 마치 용수철 모양으로 줄어들었다가 늘어졌다 하는 것 같이 동요가 많았었다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_27683141.mp3,"Мы заслушали последнего оратора, выступившего на этом заседании высокого уровня.",ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000008_noise.wav,나는 지금 열심히 공부 하고 있다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000222_noise.wav,첫째는 어머니의 궁둥이를 냅다 차고 싶은 것을 꾹 참으며 천장을 멍하니 쳐다보았다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_25925251.mp3,Сегодня они являются хозяевами своей судьбы.,ru
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000142.wav,Космополитизм противопоставляется эндемизму. 내가 여기 앉았던가?,mixed
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_28952024.mp3,пятьдесят пять кружек,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000389_noise.wav,화가 날 때는 백까지 세라.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_26809173.mp3,"Господи, и без того неприятностей не оберешься!",ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000275_speed095.wav,이제 다 끝났습니다,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_27399492.mp3,Это одна из причин столь широких масштабов нищеты и отсталости многих стран.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000414_orig.wav,그리고 술이 들어가면 술만 들어가면 그는 그 광포성을 발휘하였습니다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_30610716.mp3,Ведь не заснем.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000360_orig.wav,그러나 그 웃음 소리들이 사라지기 전에 김 첨지는 훌쩍훌쩍 울기 시작하였다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_23994210.mp3,"– «То-то, батька мой, – отвечала она, – не тебе бы хитрить; посылай-ка за офицерами».",ru
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000451.wav,오 분 내로 끊어 Русскому человеку они даром не нужны.,mixed
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_31743740.mp3,И она встала и вышла.,ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_30124203.mp3,Майкоп — зелёный город,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000499_orig.wav,의와 인자를 따라 구하는 자는 생명과 의와 영광을 얻느니라,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000007_speed105.wav,여러분 모두 힘내세요!,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000468_orig.wav,무엇이라고 다 군에게 감사하였으면 좋을는지 모르겠네.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000213_speed105.wav,네가 어째 벌써 오느냐?,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000476_orig.wav,가을철 들면서부터 덕호는 읍의 출입이 잦아졌다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_28989904.mp3,Псков — приятный город,ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_34970363.mp3,С таким кринжом мне ещё не доводилось сталкиваться.,ru
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000487.wav,"그의 마음은 마치 용수철 모양으로 줄어들었다가 늘어졌다 하는 것 같이 동요가 많았었다. Большое Вам спасибо, наш коллега из Египта.",mixed
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_37866389.mp3,"Верно, опять побежал к ней.",ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000081_noise.wav,어떻게든지 좀 더 가까이에서 상황을 지켜 봐야겠어,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_26876586.mp3,Соединенные Штаты преисполнены решимости хранить память о рабстве в истории нашей собственной страны.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000515_orig.wav,몇 아이나 되는지 모르나 어쨌든 한두 아이가 아님은 즉시 알았다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000317_speed095.wav,오른쪽으로 가.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000103_noise.wav,도깨비 도깨비해두 나같이 밤마다야 보겠나.,ko
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000398.wav,Пока моих очей не озарила. 그의 마음은 마치 용수철 모양으로 줄어들었다가 늘어졌다 하는 것 같이 동요가 많았었다.,mixed
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000043_noise.wav,그러나 그의 어머니의 병은 차도가 보이지 않았습니다.,ko
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000077.wav,그 중 항아리에 해 넣은 것 있지 않느냐. А сейчас я предоставляю слово последнему оратору в моем списке — послу России Валерию Лощинину.,mixed
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000121_speed095.wav,그러면 투표를 마치겠습니다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_20926666.mp3,"Шатов, впустив меня к себе, запер дверь на замок.",ru
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000332.wav,В докладе есть также предостережение. 가을철 들면서부터 덕호는 읍의 출입이 잦아졌다.,mixed
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000086_speed105.wav,영신이도 일이나 하려고 들어가는 사람처럼 일어섰다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_30919592.mp3,Что же это будет теперь?,ru
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000495.wav,하며 몹시 마땅하지 않다는 듯이 쳐다본다. Наша делегация также хотела бы поблагодарить Бюро Второго комитета и всех сотрудников Секретариата.,mixed
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000443_orig.wav,그래서 몽금포에 가서도 오래 있지 못하고 곧 올라왔던 것이다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_37491977.mp3,"Ну, просто ты негодяй, и лучше уходи!",ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_33180025.mp3,"Выбирая место для ноги, он подвигался к собаке.",ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000452_speed105.wav,네?,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000355_speed105.wav,왜 눈을 바루뜨지 못해!,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_31373871.mp3,Новороссийск — классный город,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000524_speed095.wav,기천이는 맨 나중에 단장을 짚고 기엄기엄 올라왔다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_22725806.mp3,Австралия продолжает уделять приоритетное внимание работам по разминированию.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000388_speed095.wav,밝은 달은 우리 가슴,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000403_speed105.wav,길을 넘는 옆에 나뭇가지들이 뺨을 때리고 얼굴을 긁어 잡아당긴다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_36455247.mp3,У него работает ум...,ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_25291942.mp3,Отрицательное воздействие изменения климата носит непропорциональный характер.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000264_speed105.wav,그때 멀리 들리는 택시의 경적소리가 뿡빵 하고 들려 왔다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_26859756.mp3,В большинстве случаев причиной называют туберкулез.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000392_orig.wav,영신은 이야기도 못 하고 장위에 배인 고향의 음식을 걸터듬해서 먹었다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000038_noise.wav,국밥집 부인은 이십 전을 마저 주었으면 하는 눈치를 뻔히 보였다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_36902156.mp3,"А то, верите ли, — это пьянство, распутство!",ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000403_speed095.wav,길을 넘는 옆에 나뭇가지들이 뺨을 때리고 얼굴을 긁어 잡아당긴다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_26777039.mp3,При поступлении сотрудника на работу технические инженеры выделяют облачное пространство,ru
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000410.wav,Я сама не знаю. 눌러 곱배기 한 잔을 또 마셨다.,mixed
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000389_orig.wav,화가 날 때는 백까지 세라.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000223_speed105.wav,그는 한숨을 길게 쉬며 머리를 숙여 버렸습니다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_25396161.mp3,Помнишь?,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000444_speed105.wav,어쩌란 말이야!,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000502_speed105.wav,간난이를 내쫓은 후부터는 별로이 싸우지를 않았다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_23703615.mp3,И я отдаю должное Вашей изобретательности.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000117_orig.wav,나 하나만 가면 모든 것은 해결될 것입니다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_38598193.mp3,"И ведь правда, что пожертвовано теперь около миллиона?",ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_26944647.mp3,Поэтому мы приступаем к первому ограниченному голосованию.,ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_27569734.mp3,Никому из сотрудников Вы бы не позволили себе швырнуть в физиономию букетом.,ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_28213427.mp3,Развитие молодежи стало неотъемлемой частью глобальной повестки дня в области развития.,ru
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000234.wav,Этою противоположностью с собой она особенно привлекла к себе Кити. 이렇게 생각한 첫째는 눈을 부릅뜨고 선비를 바라보았다.,mixed
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_31858710.mp3,"Так вот и мы в мире, вроде единицы в счётном ряду.",ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_35179366.mp3,"Разве я не вижу, как вы страдаете, как это раскрыло ваши раны?",ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000126_noise.wav,벌써 그가 어젯밤부터 이 문전에 몇 번이나 왔는지 몰랐다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_38571704.mp3,"Я благодарю всех участников прений и, в особенности, молодых делегатов за их работу.",ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_19504488.mp3,"Мы убеждены, что Организация Объединенных Наций преуспеет в продолжении проводящейся с этой целью реформы.",ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000070_speed105.wav,신철이는 빙긋이 웃으며 대문 밖을 나섰다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_37789034.mp3,"Канавку она перелетела, как бы не замечая.",ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_27469536.mp3,Он загружен некоторым количеством вычислительных задач,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000316_speed095.wav,야학을 마치고 삼호실로 돌아온 선비는 옷을 입은 채로 자리에 누웠다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000354_speed095.wav,그 말을 듣자 동혁은 벌떡 일어섰다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_19529663.mp3,"Голоса могут быть поданы только за кандидатов, чьи фамилии указаны в избирательных бюллетенях.",ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000421_noise.wav,그는 무슨 난처한 일이나 있는 듯이 유쾌하지 못한 표정으로 술만 따른다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_25316609.mp3,«Отец родной! – говорил бедный дядька.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000391_speed105.wav,선비는 기침을 칵칵 해가면서 자리를 붙지 못하고 몸부림을 쳤다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_22979783.mp3,Выполняли общественное поручение.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000071_orig.wav,인천 차가 열한 점에 있고 그 다음에는 새로 두 점이든가,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_26944712.mp3,Четвертый принцип — это сотрудничество.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000208_noise.wav,진심이십니까?,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_22925219.mp3,"Всыпьте ему, как следует.",ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_28550966.mp3,Того же добилась и Черногория.,ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_27193250.mp3,А сейчас слово имеет посол Эквадора.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000482_speed105.wav,어제는 이 타작마당에서 그들이 일심이 되었는데 겨우 하룻밤을 지나서 그들은 첫째를 원망하였다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_22980418.mp3,Да дело даже не в деньгах.,ru
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000431.wav,우리들 사이에는 때때로 그의 천분을 생각하고 아깝게 여기는 한숨이 있었지만 Был второй час.,mixed
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000506_orig.wav,거 하나더 먹여줘?,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000131_noise.wav,그날 밤이 새도록 그는 흥분이 되어서 자기의 과거를 일일이 다 이야기하였습니다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_19028851.mp3,Никаких иных причин для этого нет.,ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_41299489.mp3,Кошки приносят радость и тепло в нашу жизнь,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000501_orig.wav,그가 직접 본 것이란 그것뿐이니까 그러하였던 것이다.,ko
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000493.wav,"원숭이도 나무에서 떨어진다 Ему столько дела, и он имеет дар всем интересоваться.",mixed
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_36467589.mp3,Он улыбнулся однако и подошел к Кити.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000296_speed105.wav,그래서 한창 나이에 영양이 대단히 부족되어 건강을 상한 것이었다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_20437008.mp3,"Понимаю, милая Долли, понимаю, — говорила Анна, пожимая ее руку.",ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000324_speed105.wav,겨울이 오면 봄이 멀지 않으리.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000523_noise.wav,애완동물을 기르는 인구가 전체 인구의 사 분의 일이 되었습니다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000023_speed095.wav,그것은 절대로 물리학이나 윤리학의 문제가 아니다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_30734260.mp3,"Давайте, товарищи, шагать в ногу.",ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_36005840.mp3,В отворенном деннике Фру-Фру уже была оседлана.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000361_orig.wav,아직도 컴컴하므로 분명치는 않으나 그 윤곽과 키를 짐작하여 첫째인 것을 알았다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000100_noise.wav,형은 자리가 거북한 듯이 대답하기를 꺼린다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000201_speed095.wav,소회는 묻고 또 물었다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_43612533.mp3,"За что этот заработок, не имеет значения.",ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000217_speed095.wav,그때의 그가 부럽게 바라보던 가지가지의 색실 타래가 눈앞에 보이는 듯이 나타났다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000247_noise.wav,더구나 늙은 할머니는 젊은 어머니를 질투 하는 생각이 많았다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_20176707.mp3,Все мы серьезно обеспокоены слишком затянувшимся мирным процессом на Ближнем Востоке.,ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_21289707.mp3,"Теперь дело, конечно, за тем, чтобы превратить слова в дела.",ru
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000083.wav,"사별한 첫째 부인 사이에서는 자식이 아예 없었고 Он лишился своей руки, когда ему было всего пятнадцать.",mixed
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000530_noise.wav,신철이는 우미관 앞에서 오 전짜리 우동 두 그릇을 사먹고 나서야 기운이 났다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_28855736.mp3,Лакей принес Вронскому записку.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000470_speed105.wav,그것을 좀 갖다가 물에 타서 먹게 하여라.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_18939877.mp3,"На Конференцию по разоружению были возложены задачи, которые нельзя игнорировать.",ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000057_speed095.wav,옥점 어머니는 부끄러운 생각이 들어 그만 홱 돌아섰다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000481_speed095.wav,고개 숙이지 마십시오.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_38173963.mp3,Конференция по разоружению должна согласовать и осуществлять программу работы.,ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_35213768.mp3,На теле твоем – как на смертном одре — сердце дни кончило.,ru
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000190.wav,Этот шаг способствует ослаблению напряженности. 따라서 무엇을 생각하는 듯이 한참이나 우두커니 서 있다.,mixed
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000371_speed105.wav,흥선이 온 것을 이제사 알았다는 표정이었다.,ko
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000297.wav,한 백 평쯤 되는 못자리에는 논둑이 찰찰 넘치도록 물이 잡혔다. Сегодня пришли сразу две поздравительные открытки.,mixed
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000019.wav,그는 얼른 그리로 가서 참외를 만져 보았다. Президент Арафат отверг его.,mixed
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_32252343.mp3,"Говорят, очень интересно, — начала графиня.",ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000204_speed095.wav,그 의견을 뒷받침할 충분한 증거가 있어요.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_25385380.mp3,"Если «если» после «после», значит «после» перед «если».",ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000239_speed095.wav,먼저 자신을 비웃어라.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_41203490.mp3,И вдруг Левин покраснел и замолчал.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000337_orig.wav,찬란한 문화로 자라난,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_25509732.mp3,Остальные вычисления изолированы друг от друга,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000286_speed105.wav,형제는 그 아버지의 시체 앞에 꿇어 엎드려 목을 놓고 울었습니다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_23967648.mp3,"Ты, знать, не впервой уже бунтуешь, коли у тебя так гладко выстрогана башка.",ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000203_noise.wav,그들 앞에는 그날 신문의 여러 가지가 놓여 있습니다,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000151_noise.wav,그때 어린애가 대답했습니다.,ko
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000449.wav,"그리고 어디서 간수의 신발 소리가 나는가 하여 귀를 쫑긋 세우며 창 앞에 다가섰다. Посадим покойницу за кассу, может, публика и не разберёт кто за кассой сидит.",mixed
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_30510837.mp3,"Должно быть, пошутил.",ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_25190414.mp3,Внутренние накопления также играют крайне важную роль в инвестировании.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000009_orig.wav,그러나 옥점이와 결혼까지 하고 싶은 생각은 꿈에도 없었다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_41568070.mp3,Чем могу быть полезен?,ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_19019254.mp3,Это позволит ему сосредоточиться на восстановлении страны.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000179_speed105.wav,모두가 한 때일 뿐.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000265_speed105.wav,굽이쳐 올라가는 멜로디는 스러지려는 듯 꺼지려는 듯하였다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_38743221.mp3,"Мама всегда говорила мне, что улыбка — это самый лучший аксессуар.",ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_22923133.mp3,"Знаешь, я очень полюбил Цыган и русские песни.",ru
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000418.wav,"Я испуганно обернулся к нему, не понимая. 벌써 유서 방은 물을 다 긷고 닭 모이를 주고 있다.",mixed
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_19044481.mp3,В этом проекте резолюции не предусматривается принятие на данном этапе какого-либо оперативного решения.,ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_19010264.mp3,Срыв диалога не отвечал бы интересам европейской безопасности.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000418_noise.wav,여기서 만나기는 천만뜻밖이면서도 얼떨김에 정근이가 반갑 기도 하였다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000345_orig.wav,그는 이불을 막 쓰고 숨을 죽이었다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_19321890.mp3,"Кооперативы предлагают модель экономических организаций, управляемых самими участниками и добивающихся удовлетворения их экономических потребностей.",ru
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000214.wav,Обе стороны имеют законные интересы. 말을 꺼내면서 따라오는 인우를 구름이 낀 눈으로 내려다본다.,mixed
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000106_speed095.wav,신철이는 저 햇발을 바라보면서 지금 열한시 반이나 되었을 것을 짐작하였다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000309_noise.wav,그리고 무엇이든지 전당 잡힐 것이 없는가 하고 두루 두루 생각해 보았다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_20996143.mp3,Поэтому мы приветствуем эту практику и выступаем за ее продолжение.,ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_20636295.mp3,Для многих самих мигрантов миграция является способом поиска лучшей жизни.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000286_orig.wav,형제는 그 아버지의 시체 앞에 꿇어 엎드려 목을 놓고 울었습니다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_35346374.mp3,Вместо письма Дым табачный воздух выел.,ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_24867530.mp3,Страны Латинской Америки учатся преодолевать свою хроническую уязвимость перед лицом этих кризисов.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000238_speed105.wav,은희는 두 눈을 감고 마음속으로 그 어머니를 생각하며 빌었습니다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000539_noise.wav,뚱뚱보는 말라깽이를 보던 맡에 부르짖었다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000154_orig.wav,저기?,ko
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000437.wav,창 밖에 밤비가 속살거려 Они решительно принимают участие в абсолютно всех основных поощряемых правительством программах.,mixed
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000455.wav,"설성월과 춘우는 그것을 알지 못하였다. Нельзя продвигаться по этому пути, используя протекционистские меры и натравливая одного против другого.",mixed
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_33195423.mp3,"Ба, я люблю тебя.",ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_24965328.mp3,Женщины и мужчины выступили сообща ради лучшего будущего.,ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_30607974.mp3,Папа тоже налил себе и выпил.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000397_orig.wav,그러나 조만간 끊어질 줄 알면서도 건배는 그만한 밥줄이나마 물지 않을 수가 없었던 것이다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_24667434.mp3,Доступ к внутренней и внешней сети осуществляется через подключение сетевыми маршрутизаторами,ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_25769202.mp3,Доклады Шестого комитета.,ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_21368957.mp3,Положение кубинской молодежи существенно отличается от положения молодежи в большинстве стран мира.,ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_20848165.mp3,В Дохе мы вновь подтвердили Монтеррейский консенсус во всей его полноте.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000328_orig.wav,동혁은 물끄러미 영신을 보다가 말을 계속한다.,ko
