audio_path,sentence,lang
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_39037996.mp3,굽이쳐 올라가는 멜로디는 스러지려는 듯 꺼지려는 듯하였다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_41595641.mp3,가자구.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36800750.mp3,신철이는 모자로 해를 가리며 이마의 땀을 씻었다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_18961222.mp3,Должны пресекаться попытки расшатать государственный суверенитет и целостность Сомали.,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_38383618.mp3,여자가 그 나무를 본즉,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_39944863.mp3,그는 한참이나 멍하니 바라보다가 문바람에 꺼질 듯 꺼질 듯하는 등불로 시선을 옮겨 버렸다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_27053630.mp3,Тимур и его команда,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40277593.mp3,남편에겐 전화했어?,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620849.mp3,약속하지?,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36890297.mp3,동혁이도 억지로 흥분을 가라앉히며 기천의 하는 꼴을 바라다보았다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_28851156.mp3,Это кто там?,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_39046740.mp3,벌써 그가 어젯밤부터 이 문전에 몇 번이나 왔는지 몰랐다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36455842.mp3,그리고 머리를 숙이며 덕호의 시선을 피하였다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40549057.mp3,난 못해요.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_20176708.mp3,Поэтому мы должны в срочном порядке найти решения этим проблемам.,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_39476341.mp3,그 목소리는 몸집과 딴판으로 연하고 싹싹하였다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_35972097.mp3,간난이는 곤하던 차라 한잠 푹 자고 나서 벌떡 일어났다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36838399.mp3,그는 일을 마치고 이제야 돌아온 눈치다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_19779885.mp3,"Мы приветствуем некоторые инициативы, предпринятые для исправления положения.",cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_20872068.mp3,"Когда я вступил в должность, Соединенные Штаты вели две войны.",cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_35965276.mp3,그때의 그가 부럽게 바라보던 가지가지의 색실 타래가 눈앞에 보이는 듯이 나타났다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_20200314.mp3,"Именно рынок стимулирует незаконный оборот наркотиков, и этот рынок находится здесь.",cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_39809136.mp3,맨 처음 일을 시작했을 때처럼 굳게굳게 건배의 손을 쥐었다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_37054827.mp3,Конференция по разоружению обязана проводить многосторонние переговоры по вопросам разоружения.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_18921233.mp3,Индия внесла скромный вклад в усилия гаитянских властей по преодолению сложившейся там ситуации.,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_39082124.mp3,다른 봉족꾼들을 휘몰아서 일은 여간 빨리 진행이 되지를 않는다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36506460.mp3,신철의 음성은 탁 갈리어 잘 나오지 않았다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_41665903.mp3,그런 식으로 말하지 마.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_41664487.mp3,힘들어 뒈지겠어.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_20378455.mp3,Параллельно проводится просветительская кампания с целью обучения населения по данной проблематике.,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_35848520.mp3,그 지으시던 일이 다하므로 일곱째 날에 안식하시니라,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36890640.mp3,살아생전 다시는 만나 보지 못할 것처럼 영신의 표정은 전에 없이 애련하다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_23396550.mp3,"На заре истории человечества он был сверхчеловеком, которого Ницше ожидал лишь в будущем.",cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_39610438.mp3,애 점순아! 점순아!,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_23642232.mp3,"Женя, садись.",cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40370294.mp3,보통학교 하나는 명색 졸업이라구 해서 아주 맹문이는 아니지요.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40482186.mp3,좋았어요.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_41799500.mp3,여러분 모두 힘내세요!,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_37597008.mp3,물론 공장에서 내준 것이 아니고 여공들 스스로 해입게 하였던 것이다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_26699640.mp3,Никаких обсуждений ни с кем.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_22925215.mp3,Говорить об этом мужу не надо и нельзя.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_26572120.mp3,Степан Аркадьич смеялся над этим и любил это.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_18939876.mp3,"Ладно, это просто ошибка по неосторожности.",cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_27276031.mp3,"Критические замечания помогут внести в предложения исправления и дополнения, что повысит вероятность их принятия.",cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620801.mp3,"죄송해요, 아버지.",cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_19542615.mp3,"Несмотря на активные усилия, угроза раскола усугубляется.",cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_35884400.mp3,대학 어디 나오셨어요?,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_42479466.mp3,"Это потребует политических и практических мер, а также финансовых инвестиций.",cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40612786.mp3,축하드려요.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_27432984.mp3,Я понятия не имею.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_22926967.mp3,"Я надеюсь, Вы не собираетесь музицировать?",cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_26858737.mp3,На самом деле не факт,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36890609.mp3,창의 높이는 신철의 턱을 지나쳐 입술과 거의 맞닿았다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36802507.mp3,선생은 백성수라는 사람을 아시오?,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_19483327.mp3,Вы с Бриджит собирайте вещи.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_26910140.mp3,Мы также подписали Конвенцию по кассетным боеприпасам.,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_37805957.mp3,신철이는 빙긋이 웃으며 대문 밖을 나섰다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40066836.mp3,춘우는 창하의 말이 옳다고는 하면서도 듣기에 좋지는 아니하였다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_37247557.mp3,입에서는 침조차 나오지 않고 배는 등에 붙은 것 같다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_26917019.mp3,"Эта проблема создана искусственно, и для ее решения нужна только добрая воля.",cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40057463.mp3,흉중에 첩첩이 쌓인 말씀은 반가이 얼굴을 대해서 실컷 하십시다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_39813905.mp3,허무맹랑한 얘기 좀 그만 해.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_37761739.mp3,И все предметы в комнате темно-зеленые.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_24677496.mp3,"Люди будут для нас и впредь иметь самую большую, первостепенную ценность.",cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_19845780.mp3,"Напротив, должно быть найдено взаимодействие между этими двумя областями.",cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36800753.mp3,싸락눈이 그의 다는 얼굴을 선듯선듯하게 하여 준다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_22919761.mp3,"Она в принципе не знает, что на свете бывают дети.",cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_39161214.mp3,오십 레벨 찍기 전까지는 그 게임이 참 어려운 게임이긴 하지.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_27525208.mp3,Эпидемия вируса в меньшей степени затронула Бахрейн по сравнению с другими регионами.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_26833021.mp3,И сделал что?,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_21587033.mp3,"Как и прежде, наша делегация выражает солидарность с правительством и народом Кубы.",cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_41668925.mp3,그 의견을 뒷받침할 충분한 증거가 있어요.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_39161216.mp3,풀매질을 친다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_37212023.mp3,영숙은 이미 자기를 떠나 옛날에 그 사람에게로 돌아갔다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_18878653.mp3,"Воспринималось все, что вокруг нас делалось с большой долей иронии и критически.",cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36890316.mp3,네 힘을 여자들에게 쓰지 말며 왕들을 멸망시키는 일을 행치 말지어다,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_41684684.mp3,못 들었어?,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_38024874.mp3,"На улицу тащите рояли, барабан из окна багром!",cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_19916317.mp3,Центральное место в докладе занимают особые нужды Африки.,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40482195.mp3,그만둬요.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_41887618.mp3,о любви и жертве.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_32496055.mp3,Ему всё-таки было досадно на нее.,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_37211946.mp3,신철이도 그의 뒤를 따라 막으로 올라갔다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_23707718.mp3,"Верочка, Вы сегодня обворожительны.",cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_39476356.mp3,아버지는 갑작스럽게 이와 같이 엄숙한 장면이 눈앞에 나타날 줄은 알지 못하였다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_37386648.mp3,이 조례의 시행에 필요한 사항은 규칙으로 정한다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40946312.mp3,그 후에 아버지는 김주경이 서울 각 아문에 드렸던 소송 문서 전부를 가진다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_41310012.mp3,"그 가운데 거뭇거뭇 보이는 기둥, 집의 송장, 재재거리는 사람의 무리",cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_32524060.mp3,Проходит паровоз.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_27436232.mp3,"Я не понимаю, как можно быть такой неосторожной!",cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_38383620.mp3,네 생각에는 무엇이 더 천행이었겠느냐?,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_39595865.mp3,밤낮 일만 해주구 있을 테냐?,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_41742946.mp3,바보처럼 굴지 마.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_35091811.mp3,"Не думаю, что на токипоне говорит больше тысячи человек.",cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_39942088.mp3,두 사람은 밤 깊도록 그 구체적인 방법을 토론할 때도 있었다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_22954780.mp3,Личное дело изучает.,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_41698160.mp3,동혁은 의형제까지 한 두 사람의 정의를 생각하며 대답하였다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_27399439.mp3,"Мы приветствуем предусмотренные в Декларации меры, которые должны способствовать достижению этой цели.",cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_37597009.mp3,음성 기술은 그 편리한 방법을 컴퓨터와 모바일 환경에서 사용할 수 있게 합니다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_32157085.mp3,тридцать одна книга,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620814.mp3,아름답네요.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_18863206.mp3,Об этом свидетельствует присутствие там господина Махиги и его коллег.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_25794198.mp3,Сейчас я хотел бы сказать несколько слов о нашей великой Организации.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_30734259.mp3,Пронин опустился перед ней на колени.,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36305788.mp3,점심 먹을래?,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36802490.mp3,그이를 사랑하게 된 뒤로부터 나는 하나님께 대한 신앙심까지 엷어졌다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_20426451.mp3,"Я тебе всё так устрою, что ты не заметишь.",cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_25656813.mp3,"Посмотрим, сможем ли мы предложить что-то более оригинальное в следующем году.",cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_35336893.mp3,Сегодня пришли сразу две поздравительные открытки.,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_37211989.mp3,내가 땅에서 피하며 유리하는 자가 될찌라,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_35866055.mp3,형은 자리가 거북한 듯이 대답하기를 꺼린다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_37597065.mp3,무슨 뜻이에요?,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_39082046.mp3,남대문 정거장까지 말씀입니까?,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_39476327.mp3,창 밖에 밤비가 속살거려,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_19059209.mp3,Политическое урегулирование этих проблем в значительной степени содействовало бы укреплению режима нераспространения.,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40549125.mp3,그거야.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_41742759.mp3,진심이에요?,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_37597040.mp3,선생님 말씀은 제가 모두 듣고 있었지요.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36838394.mp3,집을 왜 이렇게 비워 둔담.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_41074506.mp3,라멕이 두 아내를 취하였으니 하나의 이름은 아다요 하나의 이름은 씰라며,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_39046869.mp3,이건 뭐 그냥 자기와의 싸움?,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_42437043.mp3,그는 여전히 쓸쓸하게 벽을 기대고 선 것을 발견하였다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_41665395.mp3,문이 닫힙니다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_39038144.mp3,이제 다 끝났습니다,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_37185323.mp3,이상하게도 꼬리를 맞물고 덤비는 이 행운 앞에 조금 겁이 났음이다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_37452149.mp3,Вскоре я выздоровел и мог перебраться на мою квартиру.,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_37253549.mp3,자네가 그러면 이 세상에 다른 사람들은 벌써 죽었겠네.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_19733810.mp3,"Мы понимаем, что переживаем исторический момент.",cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_26855439.mp3,Мы по-прежнему следуем этому принципу.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_26293987.mp3,"Мы сможем договориться только о том, о чем сможем договориться.",cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_25652591.mp3,Посмотреть на Яндекс картах.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_18908198.mp3,Я нарисовал новый самолёт.,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_39081922.mp3,선비는 머리를 푹 숙이고 부엌으로 들어갔다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_28997659.mp3,решения,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36655275.mp3,돌아와 보니까 춘우가 와서 자리를 깔고 잠이 혼곤히 들어잔다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_37485798.mp3,Долой всякий сон и лень.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_20329553.mp3,"Мы можем гордиться тем, как много женщин-лидеров у нас в Организации Объединенных Наций.",cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36802409.mp3,그래서 한창 나이에 영양이 대단히 부족되어 건강을 상한 것이었다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_20445097.mp3,Она уселась подле него и развернула книжку.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_22035140.mp3,«Следует создавать корабли и паруса для путешествия по воздушным небесам.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_25225062.mp3,Пока моих очей не озарила.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_22932885.mp3,"У них такой же рабочий день, как у нас с вами.",cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_37211941.mp3,김첨지는 어랍시요 하고 물러섰다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_39476322.mp3,따라서 의사에게 보인 적이 없으니 무슨 병인지는 알 수 없으되,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36474949.mp3,내 뱃속으루 났어두 당최 그눔의 속을 들여다볼 수가 있어야지.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_20440024.mp3,"Степан Аркадьич испуганно очнулся, чувствуя себя виноватым и уличенным.",cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_41668899.mp3,굵은 음성과 함께 외눈까풀이가 성큼 들어왔다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_37212011.mp3,마른침을 삼키며 다음 순서를 기다린다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_26923623.mp3,Италия играет важнейшую роль в миссиях Организации Объединенных Наций по поддержанию мира и миростроительству.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_26446952.mp3,"Мы должны открыто заявить о том, что у нас по-прежнему нет адекватных решений.",cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_36993456.mp3,Железные дороги отрицал академик Араго.,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_38383613.mp3,가로등에 비치어 떨어지는 눈송이는 마치 여름날 전등불을 싸고 날아드는 하루살이떼 같았다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_26944645.mp3,Мы призываем все государства-члены поддержать эту просьбу Совещания государств-участников и Генеральной Ассамблеи.,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40623844.mp3,몇 아이나 되는지 모르나 어쨌든 한두 아이가 아님은 즉시 알았다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_25825203.mp3,Но я докажу ему... Как дурно пахнет эта краска.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_19421165.mp3,Это наше международное обязательство в качестве государств-членов Организации Объединенных Наций.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_25453880.mp3,Настала пора действовать.,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_38383635.mp3,일어서더니 윗간으로 올라가 턱 누워 버린다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_37843479.mp3,штаба,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36890315.mp3,동혁은 짐짓 놀라며 묻지 않을 수 없었다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36802412.mp3,하면서도 이번에는 손을 놓을 수밖에 없었다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_19506869.mp3,"Нельзя продвигаться по этому пути, используя протекционистские меры и натравливая одного против другого.",cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40623961.mp3,아마도.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_39476326.mp3,더욱 신철의 집에서 몇 번 보기도 하였다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_30126022.mp3,"— Слушайте, — сказал доктор, глядя в сторону.",cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36838398.mp3,그러나 조만간 끊어질 줄 알면서도 건배는 그만한 밥줄이나마 물지 않을 수가 없었던 것이다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620768.mp3,금방 후회를 하고 거울을 집어 들었다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_25224628.mp3,"Теперь я предоставлю слово делегациям, желающим выступить по мотивам голосования или с разъяснением позиции.",cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_32435254.mp3,– Какой денек! какие страсти!..,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_34750230.mp3,"Она кругом должна, денег у нее нет.",cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_43141256.mp3,Сложные отношения между персонажами формируют крупномасштабную сагу о предательстве и дружбе.,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36305784.mp3,"오 저런, 무언가가 망가졌군요!",cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_25539378.mp3,"Не волнуйся, народ мы тертый, в городах жили.",cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_35281711.mp3,"Хотела устроить его там, а то в доме жарко, — сказала Долли.",cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_27357172.mp3,Однако прилагать такие усилия — обязанность самой Ассамблеи.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_21797339.mp3,В результате этих мер голод и нищета могут уйти в прошлое.,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36890546.mp3,당신이 오늘 그와 같이 하시는 것도 무리가 아니지요.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_26089663.mp3,На поляне возле стрелкового тира Тимур нашел Гейку и Симу.,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_20210478.mp3,Эти усилия необходимы для проведения всеобъемлющей реформы.,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_39082123.mp3,사흘 전에 나갈 적이나 별로이 다를 것이 없었다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_39038117.mp3,옥점이는 신철의 남성다운 체격을 웃음을 머금고 바라보았다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_38519396.mp3,Они решительно принимают участие в абсолютно всех основных поощряемых правительством программах.,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_35965273.mp3,그리고 뿡뿡 하는 경적 소리가 가는 철사의 울림 과같이 귓가를 스친다.,cv_ko
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36838368.mp3,여러 사람이 밀려가는 틈에 섞여 신철이도 따라갔다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_26769414.mp3,"Вопервых, необходимо улучшить методы работы системы Организации Объединенных Наций и ее составляющих.",cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_37211958.mp3,평소에는 성이 난 사람처럼 뚜웅허니 남하고 수작 하기도 싫어하면서 술만 들어가면 불평이 쏟아진다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_31251636.mp3,Юлия,cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_18851607.mp3,Тем не менее нужно вновь вычленить некоторые элементы наших политических установок.,cv_ru
C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36438715.mp3,그리고 어디서 간수의 신발 소리가 나는가 하여 귀를 쫑긋 세우며 창 앞에 다가섰다.,cv_ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_37329171.mp3,"Однако, как представляется, в целом Фонд не используется оптимально.",cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_18945535.mp3,"У меня было такое чувство, что что-то такое очень важное я прибавляю.",cv_ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_26900357.mp3,Что случилось?,cv_ru
